NUCCORE_ACC	NUCCORE_CreateDate	NUCCORE_GC	BIOSAMPLE_Host	BIOSAMPLE_Host_processed	BIOSAMPLE_IsolationSource	NUCCORE_Length	BIOSAMPLE_Location	BIOSAMPLE_SampleType	NUCCORE_Topology	loc_lat	loc_lng	loc_parsed	plasmidfinder	pmlst	TAXONOMY_class	TAXONOMY_family	TAXONOMY_genus	TAXONOMY_taxon_name	TAXONOMY_order	TAXONOMY_phylum	TAXONOMY_species	TAXONOMY_strain	TAXONOMY_superkingdom	D1	D2
NZ_CP059280.1	2020-08-03	0.5155522813082192			water	141169	Italy: Lodi		circular	45.3	9.5		IncFII(pRSB107)_1, AJ851089, |Col156_1, NC_009781, |IncFIB(AP001918)_1, AP001918, |IncFIA_1, AP001918, 	IncF RST(F1:A-:B16):FIA(1,6);FIB(16);FIC(3?);FII(1);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-6.586550999999999	5.675281
NZ_CP059131.1	2021-07-28	0.5233070424886281	Homo sapiens			167739	Ghana	Urine	circular	8.0300284	-1.0800271000000001	Ghana	IncFIB(AP001918)_1, AP001918, |Col156_1, NC_009781, |IncFII(pRSB107)_1, AJ851089, |IncFIA_1, AP001918, 	IncF RST(F1:A-:B-):FIA(1,6);FIB(16?);FIC(3?);FII(1);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-6.5409370000000004	5.660643
NZ_CP059126.1	2021-07-28	0.5122399104363498	Homo sapiens			146488	Ghana	urine	circular	8.0300284	-1.0800271000000001	Ghana	IncFIB(AP001918)_1, AP001918, |IncFII_1, AY458016, |IncFII(pSE11)_1, AP009242, |IncFIA_1, AP001918, 	IncF RST(F-:A-:B-):FIA(4,20);FIB(58?);FIC(3?);FII(31,36);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-7.8757386	4.5872383
NZ_CP059120.1	2021-07-28	0.5149823309211791	Homo sapiens			171769	Ghana	urine	circular	8.0300284	-1.0800271000000001	Ghana	IncFIB(AP001918)_1, AP001918, |IncFII_1, AY458016, |IncFIC(FII)_1, AP001918, |IncFIA_1, AP001918, 	IncF RST(F-:A-:B-):FIA(4,20);FIB(58?);FIC(3?);FII(31,36);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-7.94631	4.631132
NZ_CP059044.1	2020-07-22	0.4789324775938022			chicken meat	315984	China: Sichuan		circular	38.37	103.59		IncFIA(HI1)_1, AF250878, |IncFIC(FII)_1, AP001918, |IncFIB(AP001918)_1, AP001918, |IncHI1B(R27)_1_R27, AF250878, |IncHI1A_1, AF250878, 	IncF RST(F46:A8:B20):FIA(8);FIB(20);FIC(~4);FII(46);FIIK(-);FIIS(-);FIIY(-)|IncHI1 MLST(17):HCM1_043(4);HCM1_064(1);HCM1_099(1);HCM1_116(5);HCM1_178ac(1);HCM1_259(2)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	0.57175785	-6.4371057
NZ_CP059005.1	2020-07-22	0.5158781185784703	Homo sapiens		blood	79323	China: Yueqing		circular	28.115437800000002	120.98339270000001	China,Yueqing	IncFIB(pB171)_1, AB024946, |IncFIA_1, AP001918, 	IncF RST(F-:A-:B-):FIA(1,6);FIB(32?);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-7.042548700000001	5.2735806
NZ_CP058950.1	2020-07-19	0.5027040057856884				124445	China: Sichuan		circular	38.37	103.59		IncFIB(AP001918)_1, AP001918, |IncFIC(FII)_1, AP001918, 	IncF RST(F46:A-:B-):FIA(-);FIB(20?);FIC(~4);FII(46);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-7.133441400000001	3.2746433999999995
NZ_CP058949.1	2020-07-19	0.4686156004758315				229493	China: Sichuan		circular	38.37	103.59		IncFIA(HI1)_1, AF250878, |IncHI1B(R27)_1_R27, AF250878, |IncHI1A_1, AF250878, 	IncF RST(F-:A8:B-):FIA(8);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)|IncHI1 MLST(17):HCM1_043(4);HCM1_064(1);HCM1_099(1);HCM1_116(5);HCM1_178ac(1);HCM1_259(2)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	0.57427174	-6.4489074
NZ_CP058923.1	2023-09-03	0.5126509634234289	Homo sapiens		urine	98451	Australia: Western Australia		circular	-25.230300500000002	121.0187246	Australia,Western Australia	IncFIA_1, AP001918, |Col156_1, NC_009781, |IncFIB(AP001918)_1, AP001918, 	IncF RST(F-:A-:B20):FIA(1,6);FIB(20);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-6.4958295999999995	5.7217636
NZ_CP058919.1	2023-09-03	0.5369463508765542	Homo sapiens		urine	54931	Australia: Western Australia		circular	-25.230300500000002	121.0187246	Australia,Western Australia	IncFII(Yp)_1, CP000670, |IncFII(SARC14)_1, JQ418540, 	IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(9?)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	1.9945781999999999	2.387301
NZ_CP058918.1	2023-09-03	0.5129572916086642	Homo sapiens		urine	89795	Australia: Western Australia		circular	-25.230300500000002	121.0187246	Australia,Western Australia	IncFIA_1, AP001918, |IncFIB(AP001918)_1, AP001918, |Col156_1, NC_009781, 	IncF RST(F-:A-:B10):FIA(1,6);FIB(10);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-6.336278	5.3761263
NZ_CP058898.1	2023-09-03	0.5199566881439154	Homo sapiens		urine	93277	Australia: Queensland		circular	-21.918285600000004	144.4588889	Australia,Queensland	IncFIB(AP001918)_1, AP001918, |IncFIA_1, AP001918, 	IncF RST(F-:A-:B10):FIA(1,6);FIB(10);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-6.3505650000000005	5.375681
NZ_CP058880.1	2022-03-08	0.5211975002675933			Stanley WWTPs_29 WWTPs effluent	121453	Hong Kong		circular	22.2	114.2		IncFIB(AP001918)_1, AP001918, |IncFII_1, AY458016, |IncFIC(FII)_1, AP001918, |IncFIA_1, AP001918, 	IncF RST(F-:A-:B-):FIA(4,20);FIB(20?);FIC(3?);FII(31,36);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-7.540087	4.7090917
NZ_CP058877.1	2022-03-08	0.5188474354397239			Stanley WWTPs_47 WWTPs effluent	67224	Hong Kong		circular	22.2	114.2		IncFII(pHN7A8)_1, JN232517, 	IncF RST(F33:A-:B-):FIA(-);FIB(-);FIC(5?);FII(33);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-7.351922	3.8174129999999997
NZ_CP058875.1	2022-03-08	0.4915983700380019			Stanley WWTPs_47 WWTPs effluent	152887	Hong Kong		circular	22.2	114.2		IncFIB(AP001918)_1, AP001918, |IncFIC(FII)_1, AP001918, 	IncF RST(--:A-:B-):FIA(-);FIB(73?);FIC(4);FII(18);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-8.49137	2.8560207
NZ_CP058749.1	2022-03-08	0.5211563320790759			Stanley WWTPs_13 WWTPs influent	121453	Hong Kong		circular	22.2	114.2		IncFII_1, AY458016, |IncFIB(AP001918)_1, AP001918, |IncFIA_1, AP001918, |IncFIC(FII)_1, AP001918, 	IncF RST(F-:A-:B20):FIA(4,20);FIB(20);FIC(3?);FII(31,36);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-7.5668902000000005	4.697513
NZ_CP058726.1	2022-02-27	0.5034038638454462			Manis javanica	152180	China:Guangzhou		circular	23.16	113.23		IncFIB(AP001918)_1, AP001918, |IncFII_1, AY458016, 	IncF RST(F24:A-:B1):FIA(-);FIB(1);FIC(-);FII(24);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-8.001252000000001	2.893401
NZ_CP058722.1	2022-02-26	0.5262071949149723			Manis javanica	90147	China:Guangzhou		circular	23.16	113.23		IncFII_1, AY458016, 	IncF RST(F2:A-:B-):FIA(-);FIB(-);FIC(-);FII(2);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-7.038237	3.9400969
NZ_CP058715.1	2022-02-26	0.5125436369406537			Manis javanica	126040	China:Guangzhou		circular	23.16	113.23		IncFII(pSFO)_1, AF401292, |IncFII(pSE11)_1, AP009242, 	IncF RST(F43:A-:B-):FIA(-);FIB(-);FIC(3?);FII(43,43);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-6.886367	3.6326629999999995
NZ_CP058712.1	2022-02-26	0.5257356681777586			Manis javanica	88457	China:Guangzhou		circular	23.16	113.23		IncFII_1, AY458016, 	IncF RST(F2:A-:B-):FIA(-);FIB(-);FIC(-);FII(2);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-7.0470977	3.9597006
NZ_CP058683.1	2020-08-11	0.4776836829484326			ready to eat mixed salad leaves (obtained from discount store)	92578	Germany: Kiel		circular	54.19166	10.0724		IncFIB(AP001918)_1, AP001918, |IncB/O/K/Z_3, GQ259888, 	IncF RST(F-:A-:B11):FIA(-);FIB(11);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-10.636541000000001	1.5540459999999998
NZ_CP058663.1	2020-07-22	0.5145072234581468	Homo sapiens		abdominal drainage	149236	China: Chengdu, Sichuan	pure culture	circular	30.642769	104.0675118	China,Chengdu,Sichuan	IncFIB(AP001918)_1, AP001918, |IncFII_1, AY458016, |IncFIC(FII)_1, AP001918, |IncFIA_1, AP001918, 	IncF RST(F-:A-:B-):FIA(4,20);FIB(58?);FIC(3?);FII(31,36);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-7.8877690000000005	4.6027569999999995
NZ_CP058658.1	2020-07-22	0.5193491680634479			sewage	122305	China: Chengdu, Sichuan	Pure Culture	circular	30.642769	104.0675118	China,Chengdu,Sichuan	IncFIB(AP001918)_1, AP001918, |IncN_1, AY046276, |IncFII_1, AY458016, |IncFIC(FII)_1, AP001918, |IncFIA_1, AP001918, 	IncF RST(F-:A-:B-):FIA(4,20);FIB(58?);FIC(3?);FII(31,36);FIIK(-);FIIS(-);FIIY(-)|IncN MLST(-):repN(~7);traJ(-);korA(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-7.663904700000001	4.709933
NZ_CP058620.1	2020-10-01	0.4963532924347529	Homo sapiens		Rectal swab	67321	Germany		circular	50.1239	8.5763		IncFIB(AP001918)_1, AP001918, |IncQ1_1, M28829, |IncFII(pAMA1167-NDM-5)_1, CP024805, |IncFIA_1, AP001918, 	IncF RST(F48:A-:B-):FIA(1,6);FIB(49?);FIC(-);FII(48);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-7.1817746	5.775730599999999
NZ_CP058576.1	2020-07-13	0.5285255330725186	Homo sapiens		urinary tract	77194	Australia		circular	-24.49	133.26		IncFII_1, AY458016, 	IncF RST(F2:A-:B-):FIA(-);FIB(-);FIC(-);FII(2);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-6.6704774	4.440930000000001
NZ_CP058575.1	2020-07-13	0.5208001372784546	Homo sapiens		urinary tract	122379	Australia		circular	-24.49	133.26		IncFII_1, AY458016, |IncFIB(AP001918)_1, AP001918, |IncFIA_1, AP001918, |IncFIC(FII)_1, AP001918, 	IncF RST(F-:A-:B10):FIA(4,20);FIB(10);FIC(3?);FII(31,36);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-7.819250599999999	4.576386
NZ_CP058357.1	2020-07-09	0.5156462432162159	Giant Panda			88999	China:Chengdu	cell culture	circular	30.6765553	104.0612783	China,Chengdu	IncFII_1, AY458016, 	IncF RST(F2:A-:B-):FIA(-);FIB(-);FIC(-);FII(2);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-7.0451107	3.9997307999999996
NZ_CP058356.1	2020-07-09	0.4707556061387442	Giant Panda			112466	China:Chengdu	cell culture	circular	30.6765553	104.0612783	China,Chengdu	IncFIB(pLF82-PhagePlasmid)_1, CU638872, 	IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	11.39302	-9.227981
NZ_CP058343.1	2020-12-10	0.5052631578947369	Homo sapiens		Urine sample	140410	China: Jinan, The Second Hospital of Shandong University	genomic assembly	circular	36.689884899999996	117.0384639	China,Jinan,The Second Hospital of Shandong University	IncFIC(FII)_1, AP001918, |IncFIB(AP001918)_1, AP001918, 	IncF RST(--:A-:B1):FIA(-);FIB(1);FIC(4);FII(18);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-8.351074	3.1442678
NZ_CP058310.1	2020-07-07	0.4929777240385062	Giant Panda		fece	129018	China:Chengdu	cell culture	circular	30.6765553	104.0612783	China,Chengdu	IncFIC(FII)_1, AP001918, |IncFIB(AP001918)_1, AP001918, 	IncF RST(--:A-:B1):FIA(-);FIB(1);FIC(4);FII(18);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-8.382734	3.1082597
NZ_CP058309.1	2020-07-07	0.4624910151309743	Giant Panda		fece	109907	China:Chengdu	cell culture	circular	30.6765553	104.0612783	China,Chengdu	IncFIB(pLF82-PhagePlasmid)_1, CU638872, 	IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	11.371638	-9.204139
NZ_CP058305.1	2020-07-07	0.512468372123028	chicken			139513	China: Fuyang, Anhui		linear	32.91	115.85		IncFIB(AP001918)_1, AP001918, |IncFIC(FII)_1, AP001918, 	IncF RST(--:A-:B1):FIA(-);FIB(1);FIC(4);FII(18);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-8.241316000000001	3.1112322999999997
NZ_CP058211.1	2020-07-30	0.5004512919544091			Pooled sheep faecal samples collected from floor of farm	95282	United Kingdom	culture	circular	54.70235450000001	-3.2765752999999997	United Kingdom	IncFIB(AP001918)_1, AP001918, |IncFII(pHN7A8)_1, JN232517, 	IncF RST(F-:A-:B-):FIA(-);FIB(34?);FIC(-);FII(~40);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia marmotae	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_marmotae (1499973)		Bacteria (2)	-5.763812000000001	2.954176
NZ_CP057658.1	2020-08-05	0.4618016375240347			Pooled sheep faecal samples collected from floor of farm	110777	United Kingdom	culture	circular	54.70235450000001	-3.2765752999999997	United Kingdom	IncFIB(H89-PhagePlasmid)_1, HG530657, 	IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia fergusonii	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_fergusonii (564)		Bacteria (2)	11.353297999999999	-9.186879
NZ_CP057244.1	2020-08-04	0.4878331480627931			Pooled sheep faecal samples collected from floor of farm	147532	United Kingdom	culture	circular	54.70235450000001	-3.2765752999999997	United Kingdom	IncFIB(AP001918)_1, AP001918, |IncFII(pCoo)_1, CR942285, 	IncF RST(F13:A-:B-):FIA(-);FIB(67?);FIC(6?);FII(13);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia fergusonii	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_fergusonii (564)		Bacteria (2)	-6.657247999999999	2.4872935000000003
NZ_CP057230.1	2020-08-04	0.4794161984377141			Pooled sheep faecal samples collected from floor of farm	145940	United Kingdom	culture	circular	54.70235450000001	-3.2765752999999997	United Kingdom	IncFIB(AP001918)_1, AP001918, |IncFIC(FII)_1, AP001918, 	IncF RST(--:A-:B-):FIA(-);FIB(67?);FIC(1);FII(89);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia fergusonii	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_fergusonii (564)		Bacteria (2)	-6.6431007	2.4602845
NZ_CP057221.1	2020-08-04	0.4800937245313773			Pooled sheep faecal samples collected from floor of farm	147240	United Kingdom	culture	circular	54.70235450000001	-3.2765752999999997	United Kingdom	IncFIB(pB171)_1, AB024946, |IncFIC(FII)_1, AP001918, |IncFIA_1, AP001918, 	IncF RST(F-:A6:B-):FIA(6);FIB(23?);FIC(~4);FII(~18);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia fergusonii	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_fergusonii (564)		Bacteria (2)	-6.619248	2.4378752999999995
NZ_CP057216.1	2020-08-04	0.4864100049350016			Pooled sheep faecal samples collected from floor of farm	160081	United Kingdom	culture	circular	54.70235450000001	-3.2765752999999997	United Kingdom	IncFIB(AP001918)_1, AP001918, |IncFII(pCoo)_1, CR942285, 	IncF RST(F13:A-:B-):FIA(-);FIB(~26);FIC(6?);FII(13);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia fergusonii	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_fergusonii (564)		Bacteria (2)	-6.6606402000000005	2.499348
NZ_CP057211.1	2020-08-04	0.4864162517725401			Pooled sheep faecal samples collected from floor of farm	160081	United Kingdom	culture	circular	54.70235450000001	-3.2765752999999997	United Kingdom	IncFIB(AP001918)_1, AP001918, |IncFII(pCoo)_1, CR942285, 	IncF RST(F13:A-:B-):FIA(-);FIB(~26);FIC(6?);FII(13);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia fergusonii	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_fergusonii (564)		Bacteria (2)	-6.662969599999999	2.5051862999999996
NZ_CP057094.1	2020-08-03	0.4899603301434507			Pooled pig faecal samples collected from floor of farm	106378	United Kingdom	culture	circular	54.70235450000001	-3.2765752999999997	United Kingdom	IncFIB(pHCM2)_1, AL513384, 	IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia fergusonii	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_fergusonii (564)		Bacteria (2)	5.014307	-7.408727000000001
NZ_CP056962.1	2020-08-04	0.4895496438653231			Pooled pig faecal samples collected from floor of farm	106982	United Kingdom	culture	circular	54.70235450000001	-3.2765752999999997	United Kingdom	IncFIB(pHCM2)_1, AL513384, 	IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia fergusonii	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_fergusonii (564)		Bacteria (2)	5.008474	-7.410791000000001
NZ_CP056698.1	2020-08-03	0.4933352096379514			Freshwater sample from downstream of wastewater treatment plant	127911	United Kingdom	culture	circular	54.70235450000001	-3.2765752999999997	United Kingdom	IncFIB(AP001918)_1, AP001918, |IncFII(pCoo)_1, CR942285, 	IncF RST(F-:A-:B-):FIA(-);FIB(34?);FIC(-);FII(~17);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia marmotae	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_marmotae (1499973)		Bacteria (2)	-5.7416253	2.9448562000000003
NZ_CP056166.1	2020-08-03	0.5020073926642025			Freshwater sample from upstream of wastewater treatment plant	87925	United Kingdom	culture	circular	54.70235450000001	-3.2765752999999997	United Kingdom	IncFII(pCoo)_1, CR942285, 	IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(~17);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia marmotae	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_marmotae (1499973)		Bacteria (2)	-5.710736799999999	2.934525
NZ_CP056115.1	2022-01-25	0.5327726646802088	Homo sapiens		urine	128537	Germany	Pure culture	circular	51.0834196	10.4234469	Germany	IncFIA_1, AP001918, |IncFII_1, AY458016, 	IncF RST(F2:A-:B-):FIA(1,6);FIB(-);FIC(-);FII(2);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-5.5706587	-8.162769
NZ_CP056079.1	2021-01-31	0.4885049774563635	Gallus gallus		yolk sac	134406	USA:Mississippi		circular	33.45	-88.81		IncFIB(AP001918)_1, AP001918, |IncFII_1, AY458016, 	IncF RST(F24:A-:B73):FIA(-);FIB(73);FIC(-);FII(24);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-8.353093	2.699817
NZ_CP056074.1	2021-05-12	0.5252903104269548	meat duck			74317	China: Taian	faeces	circular	41.3785479	122.42683429999998	China,Taian	IncFII(pCoo)_1, CR942285, 	IncF RST(F16:A-:B-):FIA(-);FIB(-);FIC(-);FII(16);FIIK(-);FIIS(-);FIIY(-)	Gammaproteobacteria (1236)	Enterobacteriaceae (543)	Escherichia (561)	Escherichia coli	Enterobacterales (91347)	Pseudomonadota (1224)	Escherichia_coli (562)		Bacteria (2)	-7.1319612999999995	3.5353867999999995
